Date,Open,High,Low,Close,Volume,High-Low,Open-Close
28-03-2003,70.00,71.57,70.00,71.25,4630540,1.57,-1.25
27-03-2003,70.77,70.88,69.78,69.95,3298848,1.10,0.82
26-03-2003,71.55,72.00,70.67,71.05,3616636,1.33,0.50
25-03-2003,69.98,71.65,69.30,71.50,6004312,2.35,-1.52
24-03-2003,73.88,73.88,70.39,70.55,9493912,3.49,3.33
22-03-2003,73.75,74.04,73.32,73.64,2412620,0.72,0.11
21-03-2003,73.25,73.70,72.15,73.27,6440016,1.55,-0.02
20-03-2003,71.25,73.90,70.50,73.48,9353916,3.40,-2.23
19-03-2003,70.40,71.47,70.25,71.32,6995684,1.22,-0.92
17-03-2003,69.65,70.15,68.82,69.90,8504132,1.33,-0.25
13-03-2003,69.50,70.20,68.75,69.64,6476268,1.45,-0.14
12-03-2003,72.00,72.00,69.18,69.44,5892520,2.82,2.56
11-03-2003,68.78,71.75,68.50,71.43,7669184,3.25,-2.65
10-03-2003,70.52,70.54,68.60,69.17,9326092,1.94,1.35
07-03-2003,70.95,70.95,69.53,70.25,7850340,1.42,0.70
06-03-2003,72.00,72.45,71.09,71.24,4267284,1.36,0.76
05-03-2003,72.97,72.97,70.80,72.27,10803612,2.17,0.70
04-03-2003,74.00,74.10,72.77,73.13,5000344,1.33,0.87
03-03-2003,73.98,75.30,73.28,73.89,11933132,2.02,0.09
28-02-2003,74.95,75.63,73.14,73.49,16857044,2.49,1.46
27-02-2003,72.73,74.25,72.54,73.88,5214604,1.71,-1.15
26-02-2003,74.14,74.50,72.85,73.02,7490136,1.65,1.12
25-02-2003,75.63,75.63,73.69,73.84,7164904,1.94,1.79
24-02-2003,74.00,75.93,74.00,75.63,15543224,1.93,-1.63
21-02-2003,72.50,73.97,72.44,73.77,8126176,1.53,-1.27
20-02-2003,72.53,72.70,71.75,72.23,3406560,0.95,0.30
19-02-2003,72.73,73.18,72.38,72.58,2455960,0.80,0.15
18-02-2003,73.25,73.49,72.20,72.48,3701068,1.29,0.77
17-02-2003,71.28,73.12,71.28,72.98,5468896,1.84,-1.70
14-02-2003,70.48,71.23,70.05,71.04,5143332,1.18,-0.56
12-02-2003,70.69,70.73,69.63,70.37,4708960,1.10,0.32
11-02-2003,70.50,70.99,70.03,70.62,4733892,0.96,-0.12
10-02-2003,70.50,70.68,69.75,70.32,3952012,0.93,0.18
07-02-2003,71.50,71.74,69.65,70.08,7820504,2.09,1.42
06-02-2003,70.99,71.44,70.52,71.19,5095300,0.92,-0.20
05-02-2003,70.30,71.00,69.44,70.77,5180412,1.56,-0.47
04-02-2003,70.78,71.60,70.05,70.30,8245096,1.55,0.48
03-02-2003,69.24,70.73,69.13,70.39,7604176,1.60,-1.15
31-01-2003,66.98,69.83,65.80,68.83,22795768,4.03,-1.85
30-01-2003,68.25,69.00,66.78,67.02,7943448,2.22,1.23
29-01-2003,70.00,70.24,67.88,68.30,6865828,2.36,1.70
28-01-2003,68.25,69.90,67.32,69.74,8523896,2.58,-1.49
27-01-2003,70.50,71.25,67.63,68.43,5862756,3.62,2.07
24-01-2003,73.38,73.62,70.32,70.63,6837156,3.30,2.75
23-01-2003,74.25,74.84,72.90,73.12,6439544,1.94,1.13
22-01-2003,73.25,74.37,72.78,74.02,6439268,1.59,-0.77
21-01-2003,72.64,73.25,72.04,73.04,3742920,1.21,-0.40
20-01-2003,73.25,73.63,72.15,72.38,3032120,1.48,0.87
17-01-2003,73.49,73.49,72.67,73.12,4249484,0.82,0.37
16-01-2003,72.63,73.25,72.13,72.95,4986372,1.12,-0.32
15-01-2003,73.48,73.78,71.88,72.79,8198820,1.90,0.69
14-01-2003,73.62,73.75,72.92,73.64,6720108,0.83,-0.02
13-01-2003,74.38,74.49,73.64,73.82,4791780,0.85,0.56
10-01-2003,74.90,75.50,72.95,74.38,9067708,2.55,0.52
09-01-2003,72.73,74.50,72.52,74.17,11906316,1.98,-1.44
08-01-2003,71.70,72.74,71.32,72.29,4352588,1.42,-0.59
07-01-2003,71.57,71.90,71.10,71.30,4506164,0.80,0.27
06-01-2003,72.04,72.25,71.14,71.22,5628496,1.11,0.82
03-01-2003,73.78,74.20,71.78,71.98,8778388,2.42,1.80
02-01-2003,74.75,74.75,73.07,73.25,5642664,1.68,1.50
01-01-2003,75.00,75.48,74.28,74.40,7259024,1.20,0.60
31-12-2002,75.12,75.12,74.28,74.43,7470128,0.84,0.69
30-12-2002,74.75,74.75,73.50,74.39,6546820,1.25,0.36
27-12-2002,75.25,76.59,74.32,74.57,19517356,2.27,0.68
26-12-2002,73.25,75.64,73.03,75.09,22708376,2.61,-1.84
24-12-2002,72.50,73.09,71.75,72.85,6501384,1.34,-0.35
23-12-2002,73.62,73.62,72.14,72.38,5049876,1.48,1.24
20-12-2002,72.50,73.19,72.35,72.67,7354260,0.84,-0.17
19-12-2002,72.50,72.62,71.50,72.30,7494376,1.12,0.20
18-12-2002,73.55,73.97,72.14,72.35,7055604,1.83,1.20
17-12-2002,73.50,74.60,72.90,73.54,9112896,1.70,-0.04
16-12-2002,74.63,75.45,73.75,73.87,18640096,1.70,0.76
13-12-2002,73.65,74.73,73.50,74.33,10069852,1.23,-0.68
12-12-2002,73.00,73.68,72.55,73.48,7522440,1.13,-0.48
11-12-2002,73.75,74.25,72.63,73.13,9512500,1.62,0.62
10-12-2002,72.98,73.60,72.00,73.39,8746128,1.60,-0.41
09-12-2002,74.75,76.09,72.83,73.02,15586736,3.26,1.73
06-12-2002,73.75,74.75,73.50,74.08,7006976,1.25,-0.33
05-12-2002,73.38,74.43,73.08,73.52,13271308,1.35,-0.14
04-12-2002,72.00,73.55,71.67,73.15,20626512,1.88,-1.15
03-12-2002,73.98,75.48,72.35,72.67,17052080,3.13,1.31
02-12-2002,72.25,74.25,72.00,73.54,15158180,2.25,-1.29
29-11-2002,73.00,73.72,71.00,71.99,18218620,2.72,1.01
28-11-2002,72.50,73.23,72.30,72.65,15845856,0.93,-0.15
27-11-2002,72.73,73.25,71.55,71.90,14193280,1.70,0.83
26-11-2002,72.48,74.00,72.19,73.02,24901128,1.81,-0.54
25-11-2002,71.25,72.93,70.45,71.75,16383908,2.48,-0.50
22-11-2002,69.69,72.13,69.25,71.09,26483932,2.88,-1.40
21-11-2002,68.75,69.19,68.35,68.72,9109984,0.84,0.03
20-11-2002,68.00,69.45,67.58,68.28,16521504,1.87,-0.28
18-11-2002,67.50,69.23,67.13,67.80,13018044,2.10,-0.30
15-11-2002,66.75,67.48,66.54,67.04,10371544,0.94,-0.29
14-11-2002,65.78,66.45,65.58,66.23,11969100,0.87,-0.45
13-11-2002,65.75,66.44,65.10,65.70,20732276,1.34,0.05
12-11-2002,63.75,65.44,63.40,65.24,11822860,2.04,-1.49
11-11-2002,64.57,64.68,63.69,63.98,9103696,0.99,0.59
08-11-2002,64.53,65.54,63.95,64.43,12469708,1.59,0.10
07-11-2002,66.00,67.63,64.40,64.73,16494784,3.23,1.27
05-11-2002,65.77,66.13,64.92,65.24,13257976,1.21,0.53
04-11-2002,67.82,67.82,65.09,65.88,13829300,2.73,1.94
01-11-2002,67.00,67.00,62.92,64.28,49732192,4.08,2.72
31-10-2002,59.08,67.30,59.08,66.68,72746388,8.22,-7.60
30-10-2002,57.98,58.93,57.98,58.54,7490524,0.95,-0.56
29-10-2002,55.75,58.10,55.75,57.62,11338460,2.35,-1.87
28-10-2002,56.25,56.48,54.52,54.83,5912160,1.96,1.42
25-10-2002,57.50,57.60,55.34,55.84,10788216,2.26,1.66
24-10-2002,59.25,59.34,57.28,57.47,6456848,2.06,1.78
23-10-2002,59.25,59.43,58.77,58.95,5319196,0.66,0.30
22-10-2002,60.63,60.85,59.82,60.04,1800260,1.03,0.59
21-10-2002,60.78,61.07,60.32,60.54,1467880,0.75,0.24
18-10-2002,60.99,61.88,60.39,60.65,2711124,1.49,0.34
17-10-2002,60.98,61.17,60.40,60.95,1892380,0.77,0.03
16-10-2002,60.90,61.77,60.50,60.90,4168860,1.27,0.00
14-10-2002,60.00,60.83,60.00,60.49,1502256,0.83,-0.49
11-10-2002,59.52,60.58,59.52,59.92,2879396,1.06,-0.40
10-10-2002,58.02,59.85,58.02,59.23,3003692,1.83,-1.21
09-10-2002,60.85,60.88,59.42,59.53,2949824,1.46,1.32
08-10-2002,60.25,60.95,60.00,60.55,2770440,0.95,-0.30
07-10-2002,58.75,60.42,58.75,59.98,4434192,1.67,-1.23
04-10-2002,60.50,60.50,58.75,58.90,9929820,1.75,1.60
03-10-2002,62.55,62.55,60.15,60.55,13102576,2.40,2.00
01-10-2002,64.73,64.73,62.45,62.63,4446776,2.28,2.10
30-09-2002,64.50,64.99,64.17,64.57,4554444,0.82,-0.07
27-09-2002,64.23,64.82,63.50,64.63,3270252,1.32,-0.40
26-09-2002,64.25,64.50,63.73,63.89,881324,0.77,0.36
25-09-2002,63.00,63.98,62.75,63.84,2951180,1.23,-0.84
24-09-2002,64.75,65.32,63.45,63.64,9106320,1.87,1.11
23-09-2002,64.25,65.48,63.75,65.10,2750600,1.73,-0.85
20-09-2002,64.00,64.35,63.00,63.92,3174360,1.35,0.08
19-09-2002,64.63,64.88,63.92,64.58,3140416,0.96,0.05
18-09-2002,65.58,65.58,64.50,64.65,2912700,1.08,0.93
17-09-2002,64.63,65.73,64.53,65.49,2857372,1.20,-0.86
16-09-2002,65.09,65.37,64.22,64.43,3873492,1.15,0.66
13-09-2002,64.94,66.25,64.44,64.74,9501348,1.81,0.20
12-09-2002,64.53,65.94,64.25,65.08,5104428,1.69,-0.55
11-09-2002,65.63,65.63,64.13,64.34,3654320,1.50,1.29
09-09-2002,65.78,66.49,64.43,65.13,3753484,2.06,0.65
06-09-2002,65.97,67.12,65.88,66.57,5563948,1.24,-0.60
05-09-2002,67.30,67.74,66.25,66.33,4588608,1.49,0.97
04-09-2002,65.75,67.69,65.32,67.23,8959988,2.37,-1.48
03-09-2002,66.75,66.75,65.28,66.17,4982500,1.47,0.58
02-09-2002,64.25,67.00,64.00,66.28,8564792,3.00,-2.03
30-08-2002,62.55,64.13,62.25,63.83,9273092,1.88,-1.28
29-08-2002,61.35,62.50,61.18,62.45,3994480,1.32,-1.10
28-08-2002,61.50,61.67,61.00,61.40,1604476,0.67,0.10
27-08-2002,63.00,63.15,61.45,61.59,2874676,1.70,1.41
26-08-2002,62.63,63.20,62.28,62.67,3731576,0.92,-0.04
23-08-2002,62.00,62.55,61.80,62.39,9175884,0.75,-0.39
22-08-2002,61.40,62.32,61.40,61.92,3696928,0.92,-0.52
21-08-2002,62.00,62.78,61.25,61.33,3642964,1.53,0.67
20-08-2002,61.38,62.62,61.32,62.29,6745468,1.30,-0.91
19-08-2002,61.00,61.67,61.00,61.32,3934920,0.67,-0.32
16-08-2002,60.03,60.93,60.03,60.74,3923724,0.90,-0.71
14-08-2002,60.25,60.90,59.54,59.65,5481780,1.36,0.60
13-08-2002,60.50,61.75,60.00,60.58,10140676,1.75,-0.08
12-08-2002,58.78,60.79,58.55,60.19,11229096,2.24,-1.41
09-08-2002,58.73,58.93,57.35,58.63,11169220,1.58,0.10
08-08-2002,60.25,60.50,57.63,58.15,8848056,2.87,2.10
07-08-2002,61.24,61.70,60.00,60.24,6641000,1.70,1.00
06-08-2002,60.75,61.00,60.17,60.39,2859104,0.83,0.36
05-08-2002,61.25,61.48,60.50,60.85,3200256,0.98,0.40
02-08-2002,60.32,61.13,59.79,60.77,3511848,1.34,-0.45
01-08-2002,61.82,62.30,60.72,61.02,4174116,1.58,0.80
31-07-2002,61.70,62.00,60.29,61.24,6339096,1.71,0.46
30-07-2002,62.53,63.25,61.32,61.70,8064196,1.93,0.83
29-07-2002,61.50,62.73,59.69,62.22,11431140,3.04,-0.72
26-07-2002,63.25,63.25,61.02,61.42,6906084,2.23,1.83
25-07-2002,63.50,64.97,62.52,62.89,16837164,2.45,0.61
24-07-2002,63.75,64.17,62.50,62.74,4459964,1.67,1.01
23-07-2002,63.50,64.88,63.20,64.20,4754800,1.68,-0.70
22-07-2002,64.13,64.38,63.52,64.19,3073740,0.86,-0.06
19-07-2002,64.70,65.62,64.25,64.89,4687540,1.37,-0.19
18-07-2002,64.24,65.48,63.52,64.98,3556296,1.96,-0.74
17-07-2002,64.43,64.63,63.00,63.40,7512180,1.63,1.03
16-07-2002,66.50,66.88,64.00,64.28,4625560,2.88,2.22
15-07-2002,66.75,66.75,65.57,66.49,1936356,1.18,0.26
12-07-2002,67.00,67.32,66.09,66.40,2487204,1.23,0.60
11-07-2002,68.75,69.13,66.18,66.33,5275380,2.95,2.42
10-07-2002,69.18,69.75,68.58,69.35,4793684,1.17,-0.17
09-07-2002,67.75,69.67,67.57,69.20,6947932,2.10,-1.45
08-07-2002,69.75,69.75,65.14,67.85,7873740,4.61,1.90
05-07-2002,67.00,67.23,65.53,65.83,3300984,1.70,1.17
04-07-2002,67.75,68.25,66.53,66.70,2077204,1.72,1.05
03-07-2002,66.75,68.30,66.75,67.04,5323780,1.55,-0.29
02-07-2002,67.50,67.98,66.62,66.78,1713856,1.36,0.72
01-07-2002,67.49,68.45,67.00,67.99,1661480,1.45,-0.50
28-06-2002,68.00,68.00,66.88,67.38,3484812,1.12,0.62
27-06-2002,67.07,68.48,66.52,67.92,7009308,1.96,-0.85
26-06-2002,67.25,67.87,66.28,66.78,5679812,1.59,0.47
25-06-2002,69.50,70.43,67.02,68.42,23287356,3.41,1.08
24-06-2002,71.07,71.25,70.27,70.85,1522920,0.98,0.22
21-06-2002,71.63,71.80,70.52,71.03,1758772,1.28,0.60
20-06-2002,71.15,72.13,71.00,71.43,2650572,1.13,-0.28
19-06-2002,70.53,72.20,69.78,71.72,4885988,2.42,-1.19
18-06-2002,71.63,72.25,70.64,70.75,1943940,1.61,0.88
17-06-2002,70.85,71.45,70.63,71.30,1707916,0.82,-0.45
14-06-2002,71.35,71.35,69.88,70.45,2238292,1.47,0.90
13-06-2002,71.98,72.24,71.02,71.18,1599272,1.22,0.80
12-06-2002,72.13,72.44,71.04,71.57,2100428,1.40,0.56
11-06-2002,72.00,72.95,71.70,72.13,4811776,1.25,-0.13
10-06-2002,69.03,71.18,69.03,70.98,4802716,2.15,-1.95
07-06-2002,68.45,69.00,67.95,68.72,2886516,1.05,-0.27
06-06-2002,68.99,69.24,67.65,68.84,4057928,1.59,0.15
05-06-2002,68.65,69.37,68.07,68.52,3969428,1.30,0.13
04-06-2002,67.50,68.75,66.84,68.24,5211416,1.91,-0.74
03-06-2002,66.35,67.98,65.52,67.64,7612216,2.46,-1.29
31-05-2002,65.19,66.50,63.89,66.12,4777288,2.61,-0.93
30-05-2002,66.25,67.47,65.02,65.24,4300924,2.45,1.01
29-05-2002,64.63,66.63,64.63,66.29,3293964,2.00,-1.66
28-05-2002,67.00,67.00,64.53,65.02,3693528,2.47,1.98
27-05-2002,68.75,68.75,66.38,67.40,4982656,2.37,1.35
24-05-2002,64.88,68.38,64.50,67.90,7650852,3.88,-3.02
23-05-2002,64.75,65.00,62.50,63.44,5273632,2.50,1.31
22-05-2002,65.50,66.23,63.78,64.69,5118844,2.45,0.81
21-05-2002,68.75,69.00,62.02,65.60,12932752,6.98,3.15
20-05-2002,71.38,72.50,68.25,68.85,5976952,4.25,2.53
17-05-2002,69.73,71.83,68.82,70.22,7790432,3.01,-0.49
16-05-2002,70.98,70.98,68.75,69.48,2779440,2.23,1.50
15-05-2002,71.14,71.73,70.03,70.79,1738248,1.70,0.35
14-05-2002,71.98,72.13,70.78,71.00,1319912,1.35,0.98
13-05-2002,72.00,72.43,71.28,71.40,2198152,1.15,0.60
10-05-2002,72.92,73.13,71.39,72.14,2022168,1.74,0.78
09-05-2002,73.48,73.50,72.27,72.92,2233912,1.23,0.56
08-05-2002,73.60,73.95,72.17,72.47,4595152,1.78,1.13
07-05-2002,71.77,73.63,71.77,73.30,2370232,1.86,-1.53
06-05-2002,72.50,72.68,71.78,72.33,2744124,0.90,0.17
03-05-2002,71.00,72.42,71.00,72.00,3582424,1.42,-1.00
02-05-2002,70.50,71.50,70.38,71.14,2905828,1.12,-0.64
30-04-2002,67.75,70.00,67.75,69.67,3127728,2.25,-1.92
29-04-2002,72.00,72.13,68.15,68.65,11037336,3.98,3.35
26-04-2002,71.88,72.75,71.38,72.12,2112104,1.37,-0.24
25-04-2002,72.50,72.85,71.35,71.77,3368896,1.50,0.73
24-04-2002,73.25,73.72,72.25,72.42,1801228,1.47,0.83
23-04-2002,73.23,73.70,71.25,72.65,5815128,2.45,0.58
22-04-2002,71.25,72.25,70.14,71.83,4328676,2.11,-0.58
19-04-2002,73.50,73.62,70.63,71.10,5048232,2.99,2.40
18-04-2002,73.02,73.98,72.75,73.07,4193984,1.23,-0.05
17-04-2002,72.53,73.12,72.25,72.53,2315472,0.87,0.00
16-04-2002,73.78,73.84,71.93,72.28,3733124,1.91,1.50
15-04-2002,74.98,74.98,73.29,73.47,1439348,1.69,1.51
12-04-2002,74.75,74.94,74.00,74.60,2238876,0.94,0.15
11-04-2002,74.63,75.13,73.82,74.00,1846388,1.31,0.63
10-04-2002,74.98,75.63,73.53,74.08,5933872,2.10,0.90
09-04-2002,76.00,76.05,74.80,75.00,2407496,1.25,1.00
08-04-2002,76.75,77.09,75.42,75.75,3352500,1.67,1.00
05-04-2002,76.73,77.75,76.18,76.33,6121304,1.57,0.40
04-04-2002,75.50,78.24,75.15,76.15,29085028,3.09,-0.65
03-04-2002,75.92,75.92,74.27,74.63,2519776,1.65,1.29
02-04-2002,75.50,76.13,75.25,75.88,3758616,0.88,-0.38
01-04-2002,75.37,77.10,74.82,75.24,5272468,2.28,0.13
28-03-2002,75.25,75.83,74.38,75.18,4543764,1.45,0.07
27-03-2002,75.25,75.79,73.75,75.09,5878392,2.04,0.16
26-03-2002,75.88,75.88,74.63,75.05,3461652,1.25,0.83
22-03-2002,75.75,76.25,74.25,76.02,4095216,2.00,-0.27
21-03-2002,75.88,76.20,75.29,75.89,2061312,0.91,-0.01
20-03-2002,74.50,76.25,74.50,75.97,6817620,1.75,-1.47
19-03-2002,77.50,77.50,74.75,74.92,3965260,2.75,2.58
18-03-2002,78.00,78.13,76.33,76.64,5325952,1.80,1.36
15-03-2002,74.75,77.35,74.73,77.07,9283012,2.62,-2.32
14-03-2002,74.38,74.55,73.72,74.39,3647516,0.83,-0.01
13-03-2002,73.02,74.73,73.02,73.37,8365408,1.71,-0.35
12-03-2002,74.75,74.98,72.82,73.00,5225200,2.16,1.75
11-03-2002,77.28,77.50,74.32,74.55,9809300,3.18,2.73
08-03-2002,78.50,78.63,76.52,76.72,5092656,2.11,1.78
07-03-2002,77.48,78.70,76.75,78.03,5419644,1.95,-0.55
06-03-2002,78.75,79.13,76.57,76.83,8083792,2.56,1.92
05-03-2002,79.00,79.73,78.00,78.39,8752016,1.73,0.61
04-03-2002,82.25,84.75,77.92,78.24,27127396,6.83,4.01
01-03-2002,76.50,81.00,76.50,80.54,10622400,4.50,-4.04
28-02-2002,82.08,82.50,76.25,76.87,11292268,6.25,5.21
27-02-2002,81.18,82.62,79.65,81.19,17351844,2.97,-0.01
26-02-2002,79.05,81.00,78.89,80.44,6428700,2.11,-1.39
25-02-2002,78.88,79.20,78.15,78.69,1653148,1.05,0.19
22-02-2002,78.13,78.82,78.00,78.70,2161056,0.82,-0.57
21-02-2002,79.75,80.25,78.13,78.44,3116716,2.12,1.31
20-02-2002,78.75,79.95,78.25,79.34,3915300,1.70,-0.59
19-02-2002,81.25,81.25,79.63,80.20,6606720,1.62,1.05
18-02-2002,79.50,80.43,79.08,79.70,8294860,1.35,-0.20
15-02-2002,78.24,79.98,77.88,78.88,9393968,2.10,-0.64
14-02-2002,78.25,79.00,77.68,77.85,4800992,1.32,0.40
13-02-2002,77.25,78.30,77.25,77.45,5237324,1.05,-0.20
12-02-2002,77.98,78.63,76.92,77.32,5061812,1.71,0.66
11-02-2002,78.70,79.20,76.82,77.08,4793056,2.38,1.62
08-02-2002,76.75,78.72,76.57,77.94,11119508,2.15,-1.19
07-02-2002,73.50,79.43,73.20,76.45,19092236,6.23,-2.95
06-02-2002,73.50,74.32,72.50,72.84,12856772,1.82,0.66
05-02-2002,75.23,75.50,73.02,73.47,6121876,2.48,1.76
04-02-2002,75.53,75.98,74.19,75.64,3789264,1.79,-0.11
01-02-2002,75.50,76.25,73.75,74.99,8856144,2.50,0.51
31-01-2002,79.13,79.45,74.34,74.90,15504464,5.11,4.23
30-01-2002,79.53,79.53,77.25,78.52,3534024,2.28,1.01
29-01-2002,78.73,79.60,78.43,79.17,3898496,1.17,-0.44
28-01-2002,78.82,81.00,78.14,78.39,6004508,2.86,0.43
25-01-2002,78.20,78.75,78.15,78.68,1844360,0.60,-0.48
24-01-2002,79.00,79.50,77.83,78.20,2016644,1.67,0.80
23-01-2002,78.25,79.25,77.80,78.65,2107876,1.45,-0.40
22-01-2002,78.50,79.72,77.14,78.03,4673896,2.58,0.47
21-01-2002,78.48,78.75,77.79,78.12,2151532,0.96,0.36
18-01-2002,80.00,81.25,77.18,77.92,6274116,4.07,2.08
17-01-2002,79.75,80.82,78.88,79.48,5500888,1.94,0.27
16-01-2002,80.75,81.63,79.10,80.02,2878576,2.53,0.73
15-01-2002,81.50,82.24,80.09,80.52,4174388,2.15,0.98
14-01-2002,83.00,86.00,80.54,81.28,12266932,5.46,1.72
11-01-2002,81.42,83.88,79.64,82.43,8846800,4.24,-1.01
10-01-2002,82.50,83.75,80.50,80.97,6267412,3.25,1.53
09-01-2002,80.00,83.85,79.25,82.07,16446352,4.60,-2.07
08-01-2002,79.35,81.48,78.75,79.24,5535372,2.73,0.11
07-01-2002,80.25,82.60,79.25,79.89,8733820,3.35,0.36
04-01-2002,74.63,81.50,74.25,79.75,11706784,7.25,-5.12
03-01-2002,76.17,77.00,73.77,74.10,4327716,3.23,2.07
02-01-2002,76.50,76.50,75.25,75.87,2728560,1.25,0.63
01-01-2002,76.75,77.22,75.75,76.32,2018792,1.47,0.43
31-12-2001,75.90,77.23,74.63,76.29,3347676,2.60,-0.39
28-12-2001,75.48,76.13,72.33,75.65,5867652,3.80,-0.17
27-12-2001,76.53,76.63,74.67,75.70,5590256,1.96,0.83
26-12-2001,77.14,78.24,76.00,76.52,2982804,2.24,0.62
24-12-2001,76.75,78.15,76.25,77.79,3135732,1.90,-1.04
21-12-2001,76.88,77.88,76.50,77.65,2729300,1.38,-0.77
20-12-2001,76.59,78.00,75.75,77.62,4845916,2.25,-1.03
19-12-2001,78.73,78.73,76.64,77.18,7672844,2.09,1.55
18-12-2001,77.75,78.24,75.57,77.37,4721312,2.67,0.38
14-12-2001,77.07,78.00,76.57,77.64,3214692,1.43,-0.57
13-12-2001,78.19,79.78,74.00,77.93,9105560,5.78,0.26
12-12-2001,78.23,78.69,77.38,77.79,5119892,1.31,0.44
11-12-2001,78.88,79.45,77.33,77.63,4776284,2.12,1.25
10-12-2001,77.88,79.98,77.52,78.79,4221772,2.46,-0.91
07-12-2001,77.25,78.88,77.25,77.93,6190712,1.63,-0.68
06-12-2001,79.83,80.95,76.45,77.67,8452848,4.50,2.16
05-12-2001,76.23,78.88,76.00,78.54,7990772,2.88,-2.31
04-12-2001,72.50,75.38,72.48,74.87,6223140,2.90,-2.37
03-12-2001,72.53,73.38,71.49,72.67,5162752,1.89,-0.14
29-11-2001,72.88,72.98,71.50,72.45,5432472,1.48,0.43
28-11-2001,73.19,73.50,71.35,72.74,5955056,2.15,0.45
27-11-2001,75.25,76.25,72.50,72.94,5319400,3.75,2.31
26-11-2001,73.93,75.25,73.58,74.63,6841756,1.67,-0.70
23-11-2001,73.75,74.12,71.00,73.05,7343248,3.12,0.70
22-11-2001,73.50,74.57,72.53,72.79,5787240,2.04,0.71
21-11-2001,72.78,75.54,72.05,73.48,9988008,3.49,-0.70
20-11-2001,77.50,77.98,71.90,72.63,7979424,6.08,4.87
19-11-2001,71.38,76.54,71.38,76.30,13522196,5.16,-4.92
15-11-2001,68.50,69.95,68.02,69.59,6705316,1.93,-1.09
14-11-2001,68.25,68.87,67.65,68.35,1950004,1.22,-0.10
13-11-2001,65.85,67.48,65.85,67.09,6183256,1.63,-1.24
12-11-2001,66.34,67.29,65.88,66.45,4013084,1.41,-0.11
09-11-2001,65.60,66.60,65.29,66.03,5637336,1.31,-0.43
08-11-2001,65.00,65.75,63.03,65.29,6604668,2.72,-0.29
07-11-2001,66.07,66.75,64.13,64.64,3949612,2.62,1.43
06-11-2001,66.38,66.70,64.67,65.82,6095800,2.03,0.56
05-11-2001,65.63,65.95,64.33,65.39,5219344,1.62,0.24
02-11-2001,65.63,67.25,65.05,65.54,7713608,2.20,0.09
01-11-2001,64.25,65.68,63.89,64.95,8015744,1.79,-0.70
31-10-2001,62.50,64.42,62.17,63.85,16311604,2.25,-1.35
30-10-2001,63.80,64.48,62.79,63.14,6377432,1.69,0.66
29-10-2001,67.00,67.52,64.50,64.97,5798688,3.02,2.03
25-10-2001,66.47,67.33,65.39,65.97,4477996,1.94,0.50
24-10-2001,69.25,69.38,65.97,66.37,8778488,3.41,2.88
23-10-2001,68.50,69.45,68.28,68.73,4944552,1.17,-0.23
22-10-2001,69.95,70.64,67.54,67.99,7527768,3.10,1.96
19-10-2001,68.88,69.75,68.29,69.37,7541492,1.46,-0.49
18-10-2001,70.00,70.25,68.17,68.73,7415972,2.08,1.27
17-10-2001,69.35,71.73,68.77,71.18,10993876,2.96,-1.83
16-10-2001,68.29,69.25,67.82,68.12,10560912,1.43,0.17
15-10-2001,66.75,69.20,65.77,68.65,11569116,3.43,-1.90
12-10-2001,67.25,68.20,66.53,66.88,16708656,1.67,0.37
11-10-2001,63.75,67.43,63.75,66.13,14771600,3.68,-2.38
10-10-2001,62.89,65.88,62.89,64.20,15109112,2.99,-1.31
09-10-2001,63.64,64.50,62.28,63.18,20864756,2.22,0.46
08-10-2001,61.25,63.89,60.50,63.35,16608872,3.39,-2.10
05-10-2001,62.50,64.50,60.89,63.03,12571324,3.61,-0.53
04-10-2001,62.18,63.98,60.92,61.82,31434344,3.06,0.36
03-10-2001,65.00,65.45,60.53,61.55,19998848,4.92,3.45
01-10-2001,67.00,67.75,63.38,65.10,34003500,4.37,1.90
28-09-2001,61.25,66.47,59.50,66.47,26508316,6.97,-5.22
27-09-2001,57.25,61.20,57.13,60.43,23827872,4.07,-3.18
26-09-2001,52.50,56.70,52.50,56.70,15397908,4.20,-4.20
25-09-2001,56.50,56.98,51.03,51.55,18633864,5.95,4.95
24-09-2001,54.25,56.63,53.65,54.92,21202840,2.98,-0.67
21-09-2001,58.94,58.94,54.14,54.14,13516836,4.80,4.80
20-09-2001,60.53,61.23,57.90,60.15,11001736,3.33,0.38
19-09-2001,63.75,65.70,60.88,61.53,10259952,4.82,2.22
18-09-2001,64.50,69.63,62.50,63.43,17489708,7.13,1.07
17-09-2001,62.75,66.25,60.25,65.44,17565052,6.00,-2.69
14-09-2001,72.50,72.74,65.25,65.25,6925952,7.49,7.25
13-09-2001,75.00,75.24,72.05,72.49,3887280,3.19,2.51
12-09-2001,72.75,75.38,70.64,74.88,6898008,4.74,-2.13
11-09-2001,76.25,76.69,75.75,76.27,3245120,0.94,-0.02
10-09-2001,76.75,77.25,75.75,76.02,2510856,1.50,0.73
07-09-2001,77.50,77.74,76.43,76.95,4039680,1.31,0.55
06-09-2001,78.00,78.98,77.25,77.88,3834480,1.73,0.12
05-09-2001,78.28,78.98,77.40,77.83,2476284,1.58,0.45
04-09-2001,77.38,79.13,77.15,78.67,3973476,1.98,-1.29
03-09-2001,77.53,78.60,77.44,78.20,2335740,1.16,-0.67
31-08-2001,79.42,79.88,77.28,77.54,8037080,2.60,1.88
30-08-2001,79.53,80.40,78.80,79.98,5889052,1.60,-0.45
